CROP & VARIETY,Nursery Seeding Year,Nursery Seeding Week,Seeded Tray Size,Seeds Per Cell,Trays To Seed,Nursery Pot Up Year,Nursery Pot Up Week,Pot Up Tray Size,Trays To Pot Up,Plan Field Week,Germ Temp,Days To Germ,Germ Notes,Nursery Seeding Notes
Lettuce Head // Shirane Sky,2026,26,128,1,3,2025,0,0,,31
Lettuce Mix SN // (Spring/Fall) Prismatic + Butters,2026,26,128,1,8,2025,0,0,,31
Scallion // Parade,2026,24,264,4,4,2025,0,0,,31
Cabbage Chinese // Minuet,2026,26,72,1,3.5,2025,0,0,,31
Cauliflower // Denali,2026,26,72,1,,2025,0,0,,31
Cauliflower Sprouting // Fioretto 70,2026,26,72,1,3.5,2025,0,0,,31
Chard // Bright Lights,2026,26,72,1,8,2025,0,0,,32
Chard // Bright Lights,2026,26,72,1,8,2025,0,0,,32
Collards // Flash,2026,27,72,1,3.5,2025,0,0,,32
Collards // Flash,2026,27,72,1,3.5,2025,0,0,,32
Kale Curly // Winterbor,2026,27,72,1,3.5,2025,0,0,,32
Kale Curly // Winterbor,2026,27,72,1,3.5,2025,0,0,,32
Kale Lacinato // Ebony,2026,27,72,1,3.5,2025,0,0,,32
Kale Lacinato // Ebony,2026,27,72,1,3.5,2025,0,0,,32
Kale Lacinato // Ebony,2026,27,72,1,3.5,2025,0,0,,32
Kale Lacinato // Ebony,2026,27,72,1,3.5,2025,0,0,,32
Kale Lacinato // Ebony,2026,27,72,1,3.5,2025,0,0,,32
Kale Lacinato // Ebony,2026,27,72,1,3.5,2025,0,0,,32
Lettuce Head // Marciano,2026,27,128,1,3,2025,0,0,,32
Lettuce Head // Milagro,2026,27,128,1,3,2025,0,0,,32
Lettuce Head // Shirane Sky,2026,27,128,1,3,2025,0,0,,32
Lettuce Mix SN // (Spring/Fall) Prismatic + Butters,2026,27,128,1,8,2025,0,0,,32
Scallion // Parade,2026,25,264,4,4,2025,0,0,,32
Bok Choy // Li Ren Choi,2026,28,128,1,4,2025,0,0,,32
Broccolini // BC1611,2026,27,72,1,3.5,2025,0,0,,32
Broccolini // BC1611,2026,27,72,1,3.5,2025,0,0,,32
Broccolini // BC1611,2026,27,72,1,3.5,2025,0,0,,32
Broccolini // BC1611,2026,27,72,1,3.5,2025,0,0,,32
Broccolini // Burgundy,2026,27,72,1,3.5,2025,0,0,,32
Broccolini // Burgundy,2026,27,72,1,3.5,2025,0,0,,32
Broccolini // Burgundy,2026,27,72,1,3.5,2025,0,0,,32
Broccolini // Burgundy,2026,27,72,1,3.5,2025,0,0,,32
Kohlrabi // Kolibri,2026,27,72,1,7,2025,0,0,,32
Kohlrabi Storage // Kossak,2026,27,72,1,14,2025,0,0,,32
Lettuce Head // Marciano,2026,28,128,1,3,2025,0,0,,33
Lettuce Head // Milagro,2026,28,128,1,3,2025,0,0,,33
Lettuce Head // Shirane Sky,2026,28,128,1,3,2025,0,0,,33
Lettuce Mix SN // (Spring/Fall) Prismatic + Butters,2026,28,128,1,8,2025,0,0,,33
Scallion // Parade,2026,26,264,4,4,2025,0,0,,33
Chard // Bright Lights,2026,28,72,1,8,2025,0,0,,34
Kale Lacinato // Ebony,2026,29,72,1,3.5,2025,0,0,,34
Kale Lacinato // Ebony,2026,29,72,1,3.5,2025,0,0,,34
Kale Lacinato // Ebony,2026,29,72,1,3.5,2025,0,0,,34
Kale Lacinato // Ebony,2026,29,72,1,3.5,2025,0,0,,34
Lettuce Mix SN // (Spring/Fall) Prismatic + Butters,2026,29,128,1,8,2025,0,0,,34
Bok Choy // Li Ren Choi,2026,30,128,1,4,2025,0,0,,34
Lettuce Mix SN // (Spring/Fall) Prismatic + Butters,2026,30,128,1,8,2025,0,0,,35
Lettuce Mix SN // (Spring/Fall) Prismatic + Butters,2026,30,128,1,8,2025,0,0,,35
Bok Choy // Li Ren Choi,2026,32,128,1,8,2025,0,0,,36
Chard // Bright Lights,2026,30,72,1,6,2025,0,0,,36
Chard // Bright Lights,2026,30,72,1,6,2025,0,0,,36
Chard // Bright Lights,2026,30,72,1,6,2025,0,0,,36
Chard // Bright Lights,2026,30,72,1,6,2025,0,0,,36
Dandelion // Clio,2026,30,128,1,7,2025,0,0,,36,,,,"Wet soil, do not cover, stack and use saran wrap"
Dandelion // Clio,2026,30,128,1,7,2025,0,0,,36,,,,"Wet soil, do not cover, stack and use saran wrap"
Kale Lacinato // Ebony,2026,31,72,1,6,2025,0,0,,36
Kale Lacinato // Ebony,2026,31,72,1,6,2025,0,0,,36
Kale Lacinato // Ebony,2026,31,72,1,6,2025,0,0,,36
Kale Lacinato // Ebony,2026,31,72,1,6,2025,0,0,,36
Kale Lacinato // Ebony,2026,31,72,1,6,2025,0,0,,36
Kale Lacinato // Ebony,2026,31,72,1,6,2025,0,0,,36
Kale Lacinato // Ebony,2026,31,72,1,6,2025,0,0,,36
Kale Lacinato // Ebony,2026,31,72,1,6,2025,0,0,,36
Lettuce Mix SN // (Spring/Fall) Prismatic + Butters,2026,31,128,1,8,2025,0,0,,36
Lettuce Mix SN // (Winter) Prismatic + Batavian,2026,31,128,1,8,2025,0,0,,36
Mustard // Miike Giant,2026,32,128,1,7,2025,0,0,,36
Scallion // Parade,2026,29,264,4,8,2025,0,0,,36
Bok Choy // Li Ren Choi,2026,33,128,1,7,2025,0,0,,37
Arugula Wild // Bellezia,2026,34,128,30,9,2025,0,0,,38
Arugula Wild // Bellezia,2026,34,128,30,9,2025,0,0,,38
Arugula Wild // Bellezia,2026,34,128,30,9,2025,0,0,,38
Bok Choy // Li Ren Choi,2026,34,128,1,7,2025,0,0,,38
Kale Russian // Siberian,2026,33,72,1,6,2025,0,0,,38
Kale Russian // Siberian,2026,33,72,1,6,2025,0,0,,38
Kale Russian // Siberian,2026,33,72,1,6,2025,0,0,,38
Lettuce Mix SN // (Winter) Prismatic + Batavian,2026,33,128,1,8,2025,0,0,,38
Mustard // Miike Giant,2026,34,128,1,7,2025,0,0,,38
Scallion // Parade,2026,31,264,4,8,2025,0,0,,38
Spinach // Kolibri,2026,33,264,4,8,2025,0,0,,38
Spinach // Kolibri,2026,33,264,4,8,2025,0,0,,38
Spinach // Rangitoto,2026,33,264,4,4,2025,0,0,,38
Spinach // Space,2026,33,264,4,4,2025,0,0,,38
Spinach // Sunangel,2026,33,264,4,4,2025,0,0,,38
Spinach // Tarsier,2026,33,264,4,4,2025,0,0,,38
Bok Choy // Li Ren Choi,2026,35,128,1,7,2025,0,0,,39
Lettuce Mix SN // (Winter) Prismatic + Batavian,2026,34,128,1,8,2025,0,0,,39
Bok Choy // Li Ren Choi,2026,36,128,1,7,2025,0,0,,40
Lettuce Mix SN // (Winter) Prismatic + Batavian,2026,35,128,1,8,2025,0,0,,40
Scallion // Parade,2026,33,264,4,8,2025,0,0,,40
Spinach // Kolibri,2026,35,264,4,8,2025,0,0,,40
Spinach // Kolibri,2026,35,264,4,8,2025,0,0,,40
Spinach // Rangitoto,2026,35,264,4,4,2025,0,0,,40
Spinach // Space,2026,35,264,4,4,2025,0,0,,40
Spinach // Sunangel,2026,35,264,4,4,2025,0,0,,40
Spinach // Tarsier,2026,35,264,4,4,2025,0,0,,40
Bok Choy // Li Ren Choi,2026,37,128,1,7,2025,0,0,,41
Lettuce Mix SN // (Winter) Prismatic + Batavian,2026,36,128,1,8,2025,0,0,,41
Bok Choy // Li Ren Choi,2026,38,128,1,7,2025,0,0,,42
Lettuce Mix SN // (Winter) Prismatic + Batavian,2026,37,128,1,8,2025,0,0,,42
Scallion // Parade,2026,35,264,4,8,2025,0,0,,42
Bok Choy // Li Ren Choi,2026,39,128,1,7,2025,0,0,,43
Bok Choy // Bopak,2026,40,128,1,7,2025,0,0,,44
Bok Choy // Bopak,2026,41,128,1,7,2025,0,0,,45
Bok Choy // Bopak,2026,42,128,1,7,2025,0,0,,46
Bok Choy // Bopak,2026,43,128,1,7,2025,0,0,,47
